Rank	CPM.Ave
5116	15.2294119543871
5117	15.221343485935508
5118	15.213408950111866
5119	15.206472491546716
5120	15.198201833070925
5121	15.189845836006898
5122	15.180889195266182
5123	15.171563246730042
5124	15.1615556009004
5125	15.152868933917095
5126	15.143051978603504
5127	15.134614485006523
5128	15.125854752426134
5129	15.116549236237695
5130	15.108382340124713
5131	15.097849471313998
5132	15.08937836314393
5133	15.082170088686613
5134	15.073516171311217
5135	15.06512059967565
5136	15.054980546843739
5137	15.046867682411996
5138	15.03758299381325
5139	15.02748981639811
5140	15.01918700943803
5141	15.009517849489448
5142	15.000259362464758
5143	14.992717960979252
5144	14.986411454129604
5145	14.978664696743149
5146	14.971644357899118
5147	14.96190314561146
5148	14.954000454499164
5149	14.943742338433653
5150	14.935137656539153
5151	14.925726996908624
5152	14.915915413340286
5153	14.907602189672943
5154	14.899541271702741
5155	14.891898050961057
5156	14.884739280509939
5157	14.874866674610868
5158	14.865883600505912
5159	14.857244252620061
5160	14.84903265484993
5161	14.841866271664594
5162	14.83346861678269
5163	14.82481979176307
5164	14.817642794805687
5165	14.809687137983868
5166	14.802356837125263
5167	14.794317042179841
5168	14.785205268944761
5169	14.776695576593903
5170	14.76802422373453
5171	14.759227224752399
5172	14.749887294847506
5173	14.74045962462707
5174	14.73260005096629
5175	14.724250397561251
5176	14.716145785467933
5177	14.70695660512163
5178	14.696884247112678
5179	14.687469852090132
5180	14.678376185251981
5181	14.670801388912304
5182	14.662773143799122
5183	14.653504654614528
5184	14.64489544775824
5185	14.635450562618164
5186	14.62733096834643
5187	14.617593068833829
5188	14.609985068670898
5189	14.601686232562617
5190	14.595484957904393
5191	14.586800617793262
5192	14.579335321937698
5193	14.571795928131538
5194	14.562941767736504
5195	14.55522124367674
5196	14.548356802572416
5197	14.538637558663739
5198	14.53179789008606
5199	14.523804417650199
5200	14.516183356548604
5201	14.506856207088036
5202	14.499033748340723
5203	14.490742578847
5204	14.48446741826971
5205	14.477318923005296
5206	14.4681986064941
5207	14.460090884731304
5208	14.452708666750507
5209	14.445259394379953
5210	14.437997987455972
5211	14.430493579710399
5212	14.421684569475872
5213	14.413374415633111
5214	14.405503306012896
5215	14.39684280686223
5216	14.387403464526908
5217	14.379701507976359
5218	14.371618196308724
5219	14.362274209534752
5220	14.353370970379313
5221	14.345273391593489
5222	14.335316559440386
5223	14.327710581142371
5224	14.318906333074413
5225	14.31161200517633
5226	14.303838438294148
5227	14.29623261390772
5228	14.287364040567166
5229	14.27833508252288
5230	14.268807523045826
5231	14.2601070062534
5232	14.250799564295868
5233	14.242923675179835
5234	14.234703302211193
5235	14.22642295103839
5236	14.217798609605705
5237	14.210188195998041
5238	14.202812091499045
5239	14.19465824626248
5240	14.188371893586462
5241	14.18147996190914
5242	14.175413598646184
5243	14.167297755197728
5244	14.158916178536991
5245	14.149788223399877
5246	14.140908024121677
5247	14.13296456368569
5248	14.124453589156582
5249	14.116166570711606
5250	14.108656422963387
5251	14.10084052060286
5252	14.092357828199585
5253	14.083697137202195
5254	14.075661415216203
5255	14.068500184582835
5256	14.061339995982431
5257	14.053594892570342
5258	14.04600614106734
5259	14.035849658993014
5260	14.02744277126356
5261	14.018920510801605
5262	14.011818438164283
5263	14.003543583228987
5264	13.99564742351652
5265	13.988354414824283
5266	13.980257028353718
5267	13.969886824108043
5268	13.962451062333026
5269	13.95441109289359
5270	13.945713433371617
5271	13.938198323716525
5272	13.930130445607887
5273	13.922784876496335
5274	13.916460943142692
5275	13.90872661567723
5276	13.900418249057518
5277	13.893314828256697
5278	13.886067729680573
5279	13.87804189119343
5280	13.870630549645853
5281	13.861497073926225
5282	13.852288144244037
5283	13.843903072290423
5284	13.833996901211924
5285	13.825783079788438
5286	13.818184081047058
5287	13.810789688238723
5288	13.800756825016451
5289	13.792519142542616
5290	13.785534849311464
5291	13.775836820056632
5292	13.768646434151425
5293	13.760786259567652
5294	13.75177034560105
5295	13.743773962512408
5296	13.736048713078866
5297	13.72858139408484
5298	13.721424807977405
5299	13.713266589780199
5300	13.705370629028225
5301	13.697910183370757
5302	13.690590552261229
5303	13.68240055186622
5304	13.674764526869387
5305	13.666737064485295
5306	13.657808799647361
5307	13.649224243398887
5308	13.641949818779057
5309	13.63445498186381
5310	13.627014184320705
5311	13.618865316356082
5312	13.611313168600429
5313	13.601735362768343
5314	13.594464117314157
5315	13.586573605168173
5316	13.578092041122213
5317	13.571051665717855
5318	13.563665033759804
5319	13.556328575854298
5320	13.548396390073002
5321	13.540748418860407
5322	13.53375725771879
5323	13.52591139759059
5324	13.516973466959577
5325	13.507770774178576
5326	13.49970040714391
5327	13.492072186189255
5328	13.482706524589265
5329	13.47403345682145
5330	13.465839894968195
5331	13.458076341909274
5332	13.450953368216693
5333	13.443919953615778
5334	13.437366906878328
5335	13.428735521273023
5336	13.420984212440096
5337	13.413717205009986
5338	13.405276121876552
5339	13.396340848260404
5340	13.386931461884961
5341	13.378807669061164
5342	13.371648864925275
5343	13.363338051482346
5344	13.35418423993876
5345	13.345957333428624
5346	13.338163311493018
5347	13.330284887676987
5348	13.321693670994776
5349	13.314317314461146
5350	13.306773937447879
5351	13.297944926077783
5352	13.28900359241765
5353	13.2825710511206
5354	13.274620719792683
5355	13.266289674311164
5356	13.257966783978018
5357	13.249217719633716
5358	13.240006896725651
5359	13.23217711640186
5360	13.224757118156102
5361	13.217548678431584
5362	13.2096618649346
5363	13.202578582125415
5364	13.193951771441984
5365	13.185249942385887
5366	13.176620163535075
5367	13.169434214876473
5368	13.162514235513504
5369	13.15483051775543
5370	13.147705543787305
5371	13.137822575119976
5372	13.128811368820715
5373	13.121371977826568
5374	13.114387248147493
5375	13.105716689470338
5376	13.097971714366558
5377	13.091453748418816
5378	13.084271184635837
5379	13.076794075745969
5380	13.070592602384991
5381	13.06247457953127
5382	13.052569896309208
5383	13.042710947389644
5384	13.03327506549925
5385	13.02507994054645
5386	13.01635237974592
5387	13.008045172668135
5388	13.000988569818743
5389	12.99387256922613
5390	12.986764714280373
5391	12.979429810860712
5392	12.970908639889123
5393	12.96327669188071
5394	12.955278502776453
5395	12.948567499023456
5396	12.941718530471976
5397	12.934387936639254
5398	12.928097914525221
5399	12.920272678479641
5400	12.912653209079927
5401	12.905121192059456
5402	12.896750609384307
5403	12.88820435846135
5404	12.880371980255832
5405	12.872834733969004
5406	12.865988085311152
5407	12.856327378347435
5408	12.849046468119068
5409	12.840442008190509
5410	12.829463386937862
5411	12.821742134164607
5412	12.81485244879619
5413	12.8074269564324
5414	12.800356750781836
5415	12.79098400614135
5416	12.782916910923188
5417	12.77528614123243
5418	12.768041126689925
5419	12.76064194952161
5420	12.75204249563824
5421	12.74523781051415
5422	12.739243562079466
5423	12.731344337335852
5424	12.724194996002966
5425	12.71804306593227
5426	12.71143829624037
5427	12.702600725607788
5428	12.694033462321139
5429	12.68687115560813
5430	12.678732673533952
5431	12.67144666022665
5432	12.662123829914828
5433	12.655029986615133
5434	12.6458030777051
5435	12.637807811372264
5436	12.629813162814983
5437	12.623491071479668
5438	12.616433311042508
5439	12.609040773532922
5440	12.602144826545096
5441	12.595937834422593
5442	12.588282310093824
5443	12.579739483278626
5444	12.572252321704553
5445	12.564789115318248
5446	12.555711330436825
5447	12.5485334110625
5448	12.539441850294864
5449	12.53213988897315
5450	12.524173001486638
5451	12.517585627214737
5452	12.510067158175673
5453	12.502584829584013
5454	12.494933849766474
5455	12.486341794970892
5456	12.479847890046592
5457	12.471309417130676
5458	12.46270279642126
5459	12.455806844382948
5460	12.449209983948135
5461	12.441334266048944
5462	12.433734510584117
5463	12.425471015373855
5464	12.417488516505603
5465	12.409217991374883
5466	12.40143519059398
5467	12.394019409343151
5468	12.386851475841226
5469	12.378800751114671
5470	12.371317656936846
5471	12.36394133619972
5472	12.356545888433512
5473	12.348781445037826
5474	12.341646968751105
5475	12.334847414845036
5476	12.327224042207712
5477	12.320013235314418
5478	12.311982055496859
5479	12.305385232137251
5480	12.297362664561014
5481	12.290098367690627
5482	12.281090028169485
5483	12.274015176620027
5484	12.26558281501054
5485	12.258543328954675
5486	12.250725240024561
5487	12.242588744312235
5488	12.235261734580805
5489	12.226971537604147
5490	12.219993141329567
5491	12.21320590587569
5492	12.204765367469536
5493	12.196194131182168
5494	12.18902835536656
5495	12.180763432961777
5496	12.174599069140038
5497	12.168205273756138
5498	12.159962853560229
5499	12.153006708879278
5500	12.146038138004839
5501	12.138654688819495
5502	12.130439723079629
5503	12.121960220374435
5504	12.115199716404202
5505	12.106352636813163
5506	12.099620620399193
5507	12.093204467893067
5508	12.086239295117378
5509	12.07824630773841
5510	12.070845137992904
5511	12.063395749914147
5512	12.056013813832344
5513	12.048449590190208
5514	12.040625283436215
5515	12.032377035020474
5516	12.025518095182727
5517	12.018945048556752
5518	12.012490857224444
5519	12.005475330898907
5520	11.99900608276149
5521	11.992825306954597
5522	11.98504642868887
5523	11.976891499411586
5524	11.96937644105543
5525	11.961990113114751
5526	11.955091142766126
5527	11.947339822974447
5528	11.938826930977614
5529	11.93004616776875
5530	11.921851388400563
5531	11.914852657746936
5532	11.906387851593482
5533	11.898153309119278
5534	11.891682783268124
5535	11.884846828398672
5536	11.877860672657686
5537	11.87052126084983
5538	11.86382052420824
5539	11.856395307881963
5540	11.84835275211586
5541	11.84123337027792
5542	11.832603369288835
5543	11.826424386869581
5544	11.82022632497725
5545	11.81201645270816
5546	11.805039494826872
5547	11.798440662284358
5548	11.791362781051072
5549	11.783952509463095
5550	11.777850548065798
5551	11.77125278402774
5552	11.764302102856984
5553	11.7578635828092
5554	11.750616422268818
5555	11.742882258770104
5556	11.734379069031535
5557	11.726355696782251
5558	11.718620293276446
5559	11.709891512203814
5560	11.703145038564509
5561	11.695141826116386
5562	11.688827173633697
5563	11.681941698692755
5564	11.674155415809752
5565	11.66611588846673
5566	11.656761114023485
5567	11.647873526731683
5568	11.640204592473829
5569	11.632762158562928
5570	11.624594741711656
5571	11.617358307656586
5572	11.611072909553837
5573	11.604330874756158
5574	11.596385613454611
5575	11.589029432015254
5576	11.58214838540755
5577	11.575217609341168
5578	11.568066451672648
5579	11.560555360209282
5580	11.55296302230437
5581	11.545572947629571
5582	11.538406352142498
5583	11.530567801264462
5584	11.523667705882318
5585	11.516957862383281
5586	11.509208063199912
5587	11.502584031184984
5588	11.495943892201073
5589	11.48923121866878
5590	11.482101295505345
5591	11.473779719620982
5592	11.46679144167307
5593	11.45876289911866
5594	11.451787837159724
5595	11.445213163078007
5596	11.439312432339303
5597	11.433250498283627
5598	11.42569772276445
5599	11.419814078310475
5600	11.412246495757394
5601	11.40572723840924
5602	11.399729924192526
5603	11.392441165170432
5604	11.385567718907131
5605	11.378502724400136
5606	11.371888629445204
5607	11.365265529635336
5608	11.358834134307532
5609	11.351284828818228
5610	11.345637302420718
5611	11.339278281323601
5612	11.331446613639534
5613	11.323946035862907
5614	11.316797159591692
5615	11.308484399438745
5616	11.299796025270592
5617	11.292374288229468
5618	11.285210139551399
5619	11.278569285799184
5620	11.26987780503545
5621	11.26183559868134
5622	11.253627667482425
5623	11.2454586339123
5624	11.236527952013239
5625	11.229600679856466
5626	11.22193268695394
5627	11.215363109446294
5628	11.208847828019653
5629	11.202034128169764
5630	11.19398471058794
5631	11.18515023447441
5632	11.177081093767681
5633	11.169917623448983
5634	11.163239344068257
5635	11.15655976907265
5636	11.150246637336824
5637	11.143608336357634
5638	11.138014801615281
5639	11.13120072243638
5640	11.123823621999453
5641	11.116095053881857
5642	11.10820660652955
5643	11.100980500722475
5644	11.093276792647476
5645	11.085552881773564
5646	11.078840177086839
5647	11.0713376999946
5648	11.063562645491846
5649	11.056376213497877
5650	11.049710131064666
5651	11.0417717792925
5652	11.03347828145909
5653	11.02617442664939
5654	11.017842178933913
5655	11.011021174176552
5656	11.003821299574886
5657	10.996626836457665
5658	10.99086351932228
5659	10.98475972452117
5660	10.978404432907896
5661	10.97139096810176
5662	10.964567906150059
5663	10.958400917513623
5664	10.951992250284425
5665	10.944009283446615
5666	10.93729131209456
5667	10.928725218766004
5668	10.921961052234598
5669	10.915389002461257
5670	10.908564937219367
5671	10.902371629005938
5672	10.895754934315429
5673	10.888250205471
5674	10.881317901346195
5675	10.872535438658803
5676	10.864240499061983
5677	10.85724832214187
5678	10.8499165858864
5679	10.842449207852383
5680	10.835105127722635
5681	10.828313684122037
5682	10.821903993179241
5683	10.815436047289248
5684	10.80996721869186
5685	10.804025826976519
5686	10.79786284950431
5687	10.790236737885456
5688	10.784298454860892
5689	10.776528374114132
5690	10.769401267046163
5691	10.761355173900514
5692	10.753644768833812
5693	10.746469644212466
5694	10.739083614627951
5695	10.731118883799045
5696	10.723465233654892
5697	10.714864472410696
5698	10.706349870045662
5699	10.699643998528005
5700	10.691836112720097
5701	10.684433597529862
5702	10.677675393824211
5703	10.67023047469273
5704	10.661965904801981
5705	10.655028220739831
5706	10.648312688985694
5707	10.640926326141726
5708	10.634069984325482
5709	10.627510569786486
5710	10.621420179793402
5711	10.615139991144645
5712	10.608035314949365
5713	10.599686910388218
5714	10.592712138952562
5715	10.58563584933835
5716	10.580129495647919
5717	10.573008993509626
5718	10.567010717973774
5719	10.560930699053253
5720	10.553202312715788
5721	10.546084113317368
5722	10.537356856886985
5723	10.530814955746656
5724	10.524590271912224
5725	10.518483572298173
5726	10.512343476751262
5727	10.505440002833115
5728	10.499246378472535
5729	10.491448907194613
5730	10.485059677678317
5731	10.477114053967242
5732	10.470133160619113
5733	10.46392994367693
5734	10.455929449546945
5735	10.44785207699788
5736	10.441012566062264
5737	10.43260778250528
5738	10.425644016220234
5739	10.418394315008614
5740	10.411759856282318
5741	10.405073848574204
5742	10.399190637728976
5743	10.392962259540983
5744	10.386285349856843
5745	10.379552033202417
5746	10.372479753478128
5747	10.365905352537677
5748	10.358219409887898
5749	10.350317002530668
5750	10.34159978795101
5751	10.332767629046439
5752	10.325623835162444
5753	10.319267591880333
5754	10.312490420563574
5755	10.305064171332676
5756	10.29904876975252
5757	10.292545906518246
5758	10.2860643651663
5759	10.278993269147046
5760	10.272951304283936
5761	10.266814274249395
5762	10.261480471305633
5763	10.255396766073071
5764	10.249670393214041
5765	10.243282516948092
5766	10.23679197839786
5767	10.230018901064197
5768	10.221457245722933
5769	10.213089919623018
5770	10.20514900872443
5771	10.198534882839574
5772	10.191957478495596
5773	10.184697017342238
5774	10.178697387796964
5775	10.170651413711465
5776	10.162796015888576
5777	10.156797834284074
5778	10.150868111601229
5779	10.144746918505112
5780	10.138884908508457
5781	10.133115738494574
5782	10.125889822612809
5783	10.120172738833144
5784	10.112806033584604
5785	10.105480090810527
5786	10.098739723563519
5787	10.09138344696483
5788	10.085077655156027
5789	10.078737021104086
5790	10.071788177393637
5791	10.063787330223754
5792	10.05796918618401
5793	10.050571395443257
5794	10.043106419265634
5795	10.036217244051679
5796	10.028572949640477
5797	10.02232644443519
5798	10.015667475817578
5799	10.009417395216522
5800	10.002377555172588
5801	9.995198184813114
5802	9.988374921953502
5803	9.980592788606288
5804	9.971763928227125
5805	9.963418247496852
5806	9.955371829071533
5807	9.947226001746163
5808	9.9410043619229
5809	9.93460936041343
5810	9.92769797242017
5811	9.920431002327275
5812	9.912777742879852
5813	9.90657014635419
5814	9.89973516842612
5815	9.892380161478513
5816	9.884803529445028
5817	9.878966569761372
5818	9.872542501477449
5819	9.866348520020239
5820	9.859256843243218
5821	9.85345664749863
5822	9.846412054612282
5823	9.83938686982356
5824	9.832877608207749
5825	9.827038387462576
5826	9.820575098076427
5827	9.813720336202765
5828	9.805982986669052
5829	9.798936823093277
5830	9.792102991767777
5831	9.785688393412828
5832	9.778668224821969
5833	9.771631193420683
5834	9.76553050117394
5835	9.759302465906218
5836	9.752847286766213
5837	9.745690000053763
5838	9.73811719390286
5839	9.729460937603609
5840	9.720508646187701
5841	9.714477478962916
5842	9.707164999185157
5843	9.700073063111427
5844	9.693370943825482
5845	9.687873769473711
5846	9.682364073922324
5847	9.676884656598729
5848	9.671647391224626
5849	9.665041806178978
5850	9.658478849827647
5851	9.652557781598096
5852	9.646698077889422
5853	9.641021670377217
5854	9.63487538672306
5855	9.629526444689962
5856	9.62251364292548
5857	9.616253315169619
5858	9.609347892166626
5859	9.60320007672134
5860	9.596614307943648
5861	9.58886961492939
5862	9.58357342662003
5863	9.577042907080626
5864	9.5704232657951
5865	9.56433855913144
5866	9.558141478493262
5867	9.550589019778583
5868	9.544333304352708
5869	9.538007328768838
5870	9.531085491834048
5871	9.524912312424943
5872	9.517590091107753
5873	9.510910377134513
5874	9.504851505698946
5875	9.498651354473143
5876	9.49140234419632
5877	9.485630407290632
5878	9.478336657283247
5879	9.471614105346491
5880	9.465593723181636
5881	9.459452468809602
5882	9.453561033422464
5883	9.446860785067779
5884	9.441458177080964
5885	9.434904909659075
5886	9.428882048735266
5887	9.422642754291127
5888	9.416117129176488
5889	9.4089611293393
5890	9.401055120505994
5891	9.39620152865413
5892	9.389825398154159
5893	9.383277905808223
5894	9.376667728465023
5895	9.370927185383236
5896	9.36313108745732
5897	9.356300183322043
5898	9.350203712838567
5899	9.34426804647029
5900	9.338116421612801
5901	9.33139463856758
5902	9.3242252874718
5903	9.317219953503825
5904	9.308803568398021
5905	9.301202837656556
5906	9.29327415035053
5907	9.286685328886929
5908	9.27977258121413
5909	9.273020893639881
5910	9.264958656997464
5911	9.259685125970408
5912	9.254469893213772
5913	9.247524711993764
5914	9.241211311505204
5915	9.234248181014195
5916	9.228949030767255
5917	9.22229230508761
5918	9.216000569507516
5919	9.209643838080428
5920	9.202966460304404
5921	9.197362367037847
5922	9.18936400682668
5923	9.182574644512526
5924	9.176998622992715
5925	9.170845881531847
5926	9.164155932334324
5927	9.158072067535592
5928	9.152923131188357
5929	9.145465528327126
5930	9.138004136808132
5931	9.13086089078364
5932	9.123869051154491
5933	9.116898503317474
5934	9.109720109453464
5935	9.103813552225203
5936	9.097126657888127
5937	9.0900458337322
5938	9.082800128197128
5939	9.076161350566021
5940	9.068944401349999
5941	9.063319016137903
5942	9.056594072660467
5943	9.050375031860787
5944	9.045133207847947
5945	9.038258820862552
5946	9.032337132851604
5947	9.02675832142718
5948	9.021590700491503
5949	9.015223911343027
5950	9.009552441607083
5951	9.002562123131492
5952	8.995312298778144
5953	8.98949152178852
5954	8.983798842302708
5955	8.978233541636051
5956	8.971422354048173
5957	8.966115156266829
5958	8.95901198915926
5959	8.953059121817676
5960	8.946990101499718
5961	8.940647968764342
5962	8.934506437497278
5963	8.926392971560265
5964	8.919692281619657
5965	8.91303607622332
5966	8.90689859376373
5967	8.901008688726115
5968	8.893282511055196
5969	8.88506343794864
5970	8.876871633568644
5971	8.8701412030159
5972	8.863669873109039
5973	8.856183803731037
5974	8.849632971264677
5975	8.842453206187336
5976	8.836286800219254
5977	8.829780836753725
5978	8.823726369050892
5979	8.817985075883168
5980	8.812271168363718
5981	8.806453260552706
5982	8.800415935141714
5983	8.794555506025466
5984	8.788980759491153
5985	8.782257795198424
5986	8.776425993312722
5987	8.76943710377361
5988	8.76358081178975
5989	8.75806608272201
5990	8.752725496593987
5991	8.748013482228114
5992	8.741920166228645
5993	8.735686470687067
5994	8.72997512489025
5995	8.7240945797665
5996	8.7184878881879
5997	8.710436984797642
5998	8.70400259693517
5999	8.697932091978295
6000	8.692813756359605
6001	8.685952056753836
6002	8.679160211264511
6003	8.672772083026238
6004	8.665572707631652
6005	8.660189765545079
6006	8.652794033804195
6007	8.647303612319247
6008	8.64062204219755
6009	8.632849133758866
6010	8.62591801939651
6011	8.619919705745968
6012	8.613584792600484
6013	8.607980093225923
6014	8.601607561621268
6015	8.595688384758725
6016	8.58932353517992
6017	8.582741176403951
6018	8.575633227607431
6019	8.56892844164874
6020	8.563572352639808
6021	8.557580849389995
6022	8.551971904688386
6023	8.544775712296392
6024	8.537304720947857
6025	8.53082928259778
6026	8.522964606334007
6027	8.514904637699907
6028	8.508779179207059
6029	8.501390072703964
6030	8.495572973961897
6031	8.48910347207217
6032	8.483148493379488
6033	8.476631161531142
6034	8.469948584710218
6035	8.464077540189841
6036	8.45811285478799
6037	8.4507463302382
6038	8.4442619900508
6039	8.437156525709792
6040	8.431313871344818
6041	8.424969217182507
6042	8.419218931527247
6043	8.413896865826457
6044	8.408798981421976
6045	8.403257168077861
6046	8.398890957233593
6047	8.394182873685178
6048	8.387988414557297
6049	8.381552853782981
6050	8.374048600091307
6051	8.367312097100212
6052	8.36027245184943
6053	8.353652999716008
6054	8.34662688431706
6055	8.341130749384073
6056	8.335249145790991
6057	8.329657102846832
6058	8.323708947367894
6059	8.31775842607238
6060	8.311311224340786
6061	8.304982412657
6062	8.29924934833208
6063	8.293454081552039
6064	8.288561224787973
6065	8.282633943073522
6066	8.275657109811524
6067	8.269379460400284
6068	8.263313393891744
6069	8.257785183470224
6070	8.251977344323313
6071	8.246858079363266
6072	8.240827386864265
6073	8.234102224255597
6074	8.227193612076675
6075	8.219867356669633
6076	8.213051557530404
6077	8.204264434140864
6078	8.196688182193173
6079	8.189237913598449
6080	8.182154260579651
6081	8.176086944918582
6082	8.170503298488164
6083	8.163475030079233
6084	8.157640004872293
6085	8.151878668708248
6086	8.145874072356621
6087	8.140879230064712
6088	8.134182058946205
6089	8.127095829202323
6090	8.121826844534313
6091	8.116574401169675
6092	8.110979670593215
6093	8.104031017569884
6094	8.097725163994058
6095	8.092295894133867
6096	8.08637073650077
6097	8.081086110740902
6098	8.07445023165928
6099	8.06850469464145
6100	8.063045621530435
6101	8.057424475124582
6102	8.050782911467675
6103	8.044966840284808
6104	8.03870411015919
6105	8.032719155414439
6106	8.02781589437709
6107	8.022050411555211
6108	8.015906299435569
6109	8.00912504326818
6110	8.002955053337262
6111	7.997898692532722
6112	7.991622656084693
6113	7.98584772611154
6114	7.9803236010894105
6115	7.974597828932102
6116	7.967255683557618
6117	7.96131211738709
6118	7.955831722885752
6119	7.9506355592549465
6120	7.944291077882358
6121	7.938967397960102
6122	7.933299706264248
6123	7.927925748384954
6124	7.921897745082852
6125	7.915323958834867
6126	7.909086797873053
6127	7.901538880790047
6128	7.896084252257717
6129	7.8906295834193125
6130	7.883407283585931
6131	7.876617807377212
6132	7.870311605232834
6133	7.864308234915264
6134	7.8591775419561545
6135	7.85216465149803
6136	7.846192943851297
6137	7.8395998762428265
6138	7.832338753759225
6139	7.825630854341015
6140	7.818954038316399
6141	7.812912591396898
6142	7.806101891990364
6143	7.798596138777637
6144	7.792866923978984
6145	7.788022181815874
6146	7.782553864776896
6147	7.777914935121585
6148	7.772791761227461
6149	7.767057295430082
6150	7.7616265644983695
6151	7.756163540489917
6152	7.7505628356865675
6153	7.745233489017617
6154	7.739190165063659
6155	7.732909198999587
6156	7.727763899393504
6157	7.723007541408797
6158	7.717806300848212
6159	7.711498204766334
6160	7.70567568410538
6161	7.700587763306211
6162	7.694453575236885
6163	7.689762026049533
6164	7.68458320628177
6165	7.679056554723253
6166	7.672742229220492
6167	7.665531565989563
6168	7.659303379342158
6169	7.6534571488253
6170	7.648739688925147
6171	7.642520366390483
6172	7.63735222981881
6173	7.6303514930491785
6174	7.623979206981556
6175	7.6175458041979605
6176	7.61219704756232
6177	7.6060512371121805
6178	7.6006639243295915
6179	7.594277909452962
6180	7.587662523926027
6181	7.579819481053817
6182	7.57295174628142
6183	7.566012777471722
6184	7.559387032002646
6185	7.553951366023827
6186	7.547715702788458
6187	7.541391750474883
6188	7.536288486904913
6189	7.531071419907148
6190	7.526008769516434
6191	7.520933991244413
6192	7.5163458805243275
6193	7.510976340749786
6194	7.505290500738085
6195	7.500004271535738
6196	7.494654754410435
6197	7.489188059245269
6198	7.483543829396398
6199	7.477470233524431
6200	7.471881898926388
6201	7.465207951580447
6202	7.458176509570457
6203	7.452081836967471
6204	7.446154633795009
6205	7.438183918785309
6206	7.430591916248159
6207	7.425129948343685
6208	7.4183153954633
6209	7.412568071460546
6210	7.406785680220301
6211	7.401597305437096
6212	7.39678729735664
6213	7.391348007508248
6214	7.385634789151926
6215	7.379729679834939
6216	7.373114770133543
6217	7.366782480792371
6218	7.3610232775898305
6219	7.355815367344726
6220	7.349068861651057
6221	7.343771672464494
6222	7.337301794971662
6223	7.330409524756361
6224	7.323478308366059
6225	7.318421696412894
6226	7.312749904881983
6227	7.3066769803667455
6228	7.30084366555592
6229	7.295046164490273
6230	7.289544351136648
6231	7.283641139006742
6232	7.276903795538471
6233	7.2723446884641465
6234	7.266086914266302
6235	7.260155618504918
6236	7.254243884722298
6237	7.248235596820886
6238	7.241920499754806
6239	7.237208908601665
6240	7.231484184557947
6241	7.226181500080198
6242	7.219996629084008
6243	7.214952884405264
6244	7.209700936843024
6245	7.203896034774253
6246	7.1982270301190105
6247	7.192468237515681
6248	7.186673913768852
6249	7.179801984578063
6250	7.173904362716938
6251	7.169061393695664
6252	7.163267540211591
6253	7.157412585963347
6254	7.152958772347173
6255	7.1481034728605275
6256	7.14221991638422
6257	7.136792416369516
6258	7.131910488520655
6259	7.126196147386406
6260	7.12058003662324
6261	7.115283102659056
6262	7.109531791258279
6263	7.103672903735435
6264	7.097505860326704
6265	7.091959389810412
6266	7.085752388787376
6267	7.080133549723516
6268	7.073924977824384
6269	7.067099011247748
6270	7.060976591575043
6271	7.055533513702934
6272	7.048533924445835
6273	7.042421510414367
6274	7.036412386613101
6275	7.030814934100427
6276	7.024332758760616
6277	7.0182863041055015
6278	7.01233319557318
6279	7.006202020136954
6280	7.001260179757499
6281	6.996436074484432
6282	6.989535959733394
6283	6.982803482624853
6284	6.9765293004817535
6285	6.971089093725333
6286	6.964782164546921
6287	6.95956167660115
6288	6.952910121380811
6289	6.947301721427194
6290	6.941567665020817
6291	6.9370602464561655
6292	6.93256104386075
6293	6.928343527584824
6294	6.92360440559926
6295	6.917820199093405
6296	6.911675124866861
6297	6.906741163821926
6298	6.899898182069572
6299	6.894897506752077
6300	6.889426395948692
6301	6.883597531623772
6302	6.878037206172644
6303	6.872620994001465
6304	6.8656972042167626
6305	6.860419305667831
6306	6.854766204162315
6307	6.849632575225329
6308	6.844846040190027
6309	6.839244827182261
6310	6.833549178379508
6311	6.827753769322816
6312	6.822050261796727
6313	6.816982475068044
6314	6.811258544318786
6315	6.806213029330951
6316	6.801382095793933
6317	6.797104209009847
6318	6.792427674457633
6319	6.7866871955278265
6320	6.781544315581491
6321	6.775946539584595
6322	6.7699233296238965
6323	6.763385310456691
6324	6.757457129396336
6325	6.7522429140346585
6326	6.747343793599028
6327	6.742146621339638
6328	6.737055315716364
6329	6.731598893386362
6330	6.725336768404008
6331	6.720699781023591
6332	6.715690058608897
6333	6.711443627032175
6334	6.705580271272079
6335	6.699491742314821
6336	6.6935199689045675
6337	6.687763562272467
6338	6.682409151774976
6339	6.676274373001988
6340	6.670674432715665
6341	6.665489037600718
6342	6.660034217580131
6343	6.655002165379291
6344	6.649200451592834
6345	6.643968649829537
6346	6.638924375740843
6347	6.633350415416294
6348	6.627845970550197
6349	6.621707723739703
6350	6.61553871328473
6351	6.60909057660306
6352	6.602799472057865
6353	6.596539342364906
6354	6.59137307219695
6355	6.58440629960372
6356	6.578353174849092
6357	6.572313005945966
6358	6.565178856328005
6359	6.559392760593269
6360	6.5548506855179145
6361	6.548628067974039
6362	6.543010439183471
6363	6.536575789943305
6364	6.530167288166895
6365	6.52412758136125
6366	6.519833638468619
6367	6.51430090435688
6368	6.508533376919671
6369	6.503602680701633
6370	6.4988048919175165
6371	6.4938600581005055
6372	6.4884473999732295
6373	6.483759973889114
6374	6.478990107047768
6375	6.473049691608265
6376	6.468113277901756
6377	6.463639717157959
6378	6.458143283366336
6379	6.451125335167513
6380	6.445831580344599
6381	6.439829144576761
6382	6.433993889261223
6383	6.427170051770087
6384	6.421198854593611
